timestamp,image_path,object,confidence,x1,y1,x2,y2
20250308-135037,detecciones/deteccion_20250308-135037.png,clock,0.7519828081130981,440,153,487,200
20250308-135037,detecciones/deteccion_20250308-135037.png,clock,0.7678343653678894,440,153,488,200
20250308-135037,detecciones/deteccion_20250308-135037.png,skateboard,0.2518603205680847,436,376,526,414
20250308-135037,detecciones/deteccion_20250308-135037.png,clock,0.6962602734565735,440,153,488,200
20250308-135037,detecciones/deteccion_20250308-135037.png,clock,0.6873366236686707,441,153,489,200
20250308-135037,detecciones/deteccion_20250308-135037.png,clock,0.8383898138999939,441,153,489,200
20250308-135038,detecciones/deteccion_20250308-135038.png,clock,0.8594188094139099,441,152,489,200
20250308-135038,detecciones/deteccion_20250308-135038.png,bench,0.2773735821247101,232,270,640,479
20250308-135038,detecciones/deteccion_20250308-135038.png,clock,0.718719482421875,441,152,490,200
20250308-135038,detecciones/deteccion_20250308-135038.png,clock,0.755722165107727,442,152,490,200
20250308-135038,detecciones/deteccion_20250308-135038.png,bench,0.27719855308532715,232,274,640,479
20250308-135038,detecciones/deteccion_20250308-135038.png,clock,0.7123602628707886,442,152,490,200
20250308-135038,detecciones/deteccion_20250308-135038.png,clock,0.574138879776001,442,152,491,199
20250308-135038,detecciones/deteccion_20250308-135038.png,clock,0.6416245698928833,443,152,492,199
20250308-135038,detecciones/deteccion_20250308-135038.png,clock,0.7074549198150635,443,152,492,199
20250308-135038,detecciones/deteccion_20250308-135038.png,clock,0.6019986271858215,443,152,493,199
20250308-135039,detecciones/deteccion_20250308-135039.png,clock,0.8246236443519592,444,150,493,199
20250308-135039,detecciones/deteccion_20250308-135039.png,clock,0.7941344976425171,444,150,494,199
20250308-135039,detecciones/deteccion_20250308-135039.png,clock,0.7908987998962402,444,150,494,199
20250308-135039,detecciones/deteccion_20250308-135039.png,clock,0.7223708629608154,444,150,495,199
20250308-135039,detecciones/deteccion_20250308-135039.png,clock,0.7601960301399231,444,150,495,199
20250308-135039,detecciones/deteccion_20250308-135039.png,clock,0.7152143716812134,445,150,495,199
20250308-135039,detecciones/deteccion_20250308-135039.png,clock,0.7256146669387817,446,149,496,198
20250308-135039,detecciones/deteccion_20250308-135039.png,clock,0.7411519885063171,446,149,496,198
20250308-135040,detecciones/deteccion_20250308-135040.png,clock,0.7134478092193604,447,150,496,198
20250308-135040,detecciones/deteccion_20250308-135040.png,clock,0.7564694285392761,447,149,497,198
20250308-135040,detecciones/deteccion_20250308-135040.png,clock,0.7308256030082703,447,148,498,198
20250308-135040,detecciones/deteccion_20250308-135040.png,clock,0.7645494341850281,448,148,498,198
20250308-135040,detecciones/deteccion_20250308-135040.png,clock,0.6417111158370972,448,148,498,198
20250308-135040,detecciones/deteccion_20250308-135040.png,clock,0.7958669066429138,448,148,499,198
20250308-135040,detecciones/deteccion_20250308-135040.png,clock,0.8626382946968079,449,148,499,197
20250308-135041,detecciones/deteccion_20250308-135041.png,clock,0.8284353017807007,449,148,500,197
20250308-135041,detecciones/deteccion_20250308-135041.png,clock,0.8325802087783813,449,148,500,197
20250308-135041,detecciones/deteccion_20250308-135041.png,clock,0.8140859007835388,449,147,501,196
20250308-135041,detecciones/deteccion_20250308-135041.png,clock,0.8341363072395325,449,147,501,196
20250308-135041,detecciones/deteccion_20250308-135041.png,clock,0.8549988269805908,450,147,502,196
20250308-135041,detecciones/deteccion_20250308-135041.png,bench,0.32613497972488403,223,266,638,480
20250308-135041,detecciones/deteccion_20250308-135041.png,clock,0.8741822242736816,450,147,502,196
20250308-135042,detecciones/deteccion_20250308-135042.png,clock,0.9029457569122314,450,147,503,196
20250308-135042,detecciones/deteccion_20250308-135042.png,bed,0.29317012429237366,0,354,224,479
20250308-135042,detecciones/deteccion_20250308-135042.png,clock,0.9070905447006226,451,147,503,196
20250308-135042,detecciones/deteccion_20250308-135042.png,airplane,0.2506846487522125,447,376,545,434
20250308-135042,detecciones/deteccion_20250308-135042.png,clock,0.8746089339256287,452,146,504,196
20250308-135042,detecciones/deteccion_20250308-135042.png,airplane,0.34077081084251404,448,391,546,434
20250308-135042,detecciones/deteccion_20250308-135042.png,bed,0.2654132544994354,0,354,223,479
20250308-135042,detecciones/deteccion_20250308-135042.png,clock,0.8969488143920898,451,146,504,196
20250308-135042,detecciones/deteccion_20250308-135042.png,clock,0.8498189449310303,452,146,504,196
20250308-135042,detecciones/deteccion_20250308-135042.png,bench,0.2500120997428894,221,277,638,480
20250308-135042,detecciones/deteccion_20250308-135042.png,clock,0.8799108266830444,452,146,504,196
20250308-135042,detecciones/deteccion_20250308-135042.png,clock,0.8658601641654968,453,145,505,196
20250308-135042,detecciones/deteccion_20250308-135042.png,airplane,0.49732255935668945,449,356,550,436
20250308-135042,detecciones/deteccion_20250308-135042.png,bed,0.30256715416908264,0,358,221,479
20250308-135042,detecciones/deteccion_20250308-135042.png,bed,0.2540530860424042,0,395,221,479
20250308-135042,detecciones/deteccion_20250308-135042.png,clock,0.8921368718147278,453,145,506,196
20250308-135042,detecciones/deteccion_20250308-135042.png,airplane,0.419123113155365,450,384,550,437
20250308-135042,detecciones/deteccion_20250308-135042.png,bed,0.2999707758426666,0,359,221,479
20250308-135042,detecciones/deteccion_20250308-135042.png,airplane,0.2930248975753784,449,356,550,437
20250308-135042,detecciones/deteccion_20250308-135042.png,bed,0.2502097487449646,0,395,221,479
20250308-135043,detecciones/deteccion_20250308-135043.png,clock,0.8397378325462341,453,145,507,196
20250308-135043,detecciones/deteccion_20250308-135043.png,airplane,0.5434895753860474,450,357,550,437
20250308-135043,detecciones/deteccion_20250308-135043.png,bed,0.31590476632118225,0,359,220,479
20250308-135043,detecciones/deteccion_20250308-135043.png,clock,0.8925234079360962,454,144,507,195
20250308-135043,detecciones/deteccion_20250308-135043.png,bed,0.28790462017059326,0,359,220,479
20250308-135043,detecciones/deteccion_20250308-135043.png,airplane,0.28178671002388,450,396,551,437
20250308-135043,detecciones/deteccion_20250308-135043.png,clock,0.8677887916564941,454,144,508,195
20250308-135043,detecciones/deteccion_20250308-135043.png,airplane,0.34311407804489136,452,396,553,439
20250308-135043,detecciones/deteccion_20250308-135043.png,bed,0.25725269317626953,0,357,220,478
20250308-135043,detecciones/deteccion_20250308-135043.png,clock,0.8708302974700928,454,144,508,196
20250308-135043,detecciones/deteccion_20250308-135043.png,airplane,0.4924376904964447,451,395,552,440
20250308-135043,detecciones/deteccion_20250308-135043.png,bed,0.32172244787216187,0,360,219,479
20250308-135043,detecciones/deteccion_20250308-135043.png,bed,0.2653769850730896,0,398,219,479
20250308-135043,detecciones/deteccion_20250308-135043.png,clock,0.8874626159667969,454,144,509,196
20250308-135043,detecciones/deteccion_20250308-135043.png,airplane,0.43361401557922363,452,359,553,440
20250308-135043,detecciones/deteccion_20250308-135043.png,airplane,0.3165441155433655,452,384,553,440
20250308-135043,detecciones/deteccion_20250308-135043.png,bed,0.2730805575847626,0,359,219,479
20250308-135043,detecciones/deteccion_20250308-135043.png,clock,0.8303667306900024,456,143,508,195
20250308-135043,detecciones/deteccion_20250308-135043.png,airplane,0.3990580141544342,453,372,555,441
20250308-135043,detecciones/deteccion_20250308-135043.png,airplane,0.3301052749156952,454,396,555,440
20250308-135043,detecciones/deteccion_20250308-135043.png,clock,0.8814660906791687,456,143,510,196
20250308-135043,detecciones/deteccion_20250308-135043.png,airplane,0.4642585515975952,452,358,555,442
20250308-135043,detecciones/deteccion_20250308-135043.png,bench,0.34320542216300964,216,291,637,480
20250308-135043,detecciones/deteccion_20250308-135043.png,airplane,0.2688182592391968,453,396,555,441
20250308-135044,detecciones/deteccion_20250308-135044.png,clock,0.8328948020935059,456,143,510,195
20250308-135044,detecciones/deteccion_20250308-135044.png,airplane,0.5417460799217224,452,360,556,443
20250308-135044,detecciones/deteccion_20250308-135044.png,airplane,0.3285019099712372,452,388,556,442
20250308-135044,detecciones/deteccion_20250308-135044.png,bed,0.29832637310028076,0,401,218,479
20250308-135044,detecciones/deteccion_20250308-135044.png,bench,0.25913485884666443,216,293,636,480
20250308-135044,detecciones/deteccion_20250308-135044.png,clock,0.8859692811965942,456,142,510,195
20250308-135044,detecciones/deteccion_20250308-135044.png,airplane,0.3987417221069336,453,378,556,444
20250308-135044,detecciones/deteccion_20250308-135044.png,airplane,0.3607839047908783,454,397,557,443
20250308-135044,detecciones/deteccion_20250308-135044.png,bench,0.35136255621910095,216,279,637,480
20250308-135044,detecciones/deteccion_20250308-135044.png,clock,0.8930625319480896,457,142,511,195
20250308-135044,detecciones/deteccion_20250308-135044.png,airplane,0.3654160499572754,453,397,557,445
20250308-135044,detecciones/deteccion_20250308-135044.png,clock,0.8691176772117615,457,142,511,194
20250308-135044,detecciones/deteccion_20250308-135044.png,bench,0.36225372552871704,215,293,638,478
20250308-135044,detecciones/deteccion_20250308-135044.png,airplane,0.3413199782371521,454,363,558,446
20250308-135044,detecciones/deteccion_20250308-135044.png,clock,0.8620445132255554,458,142,512,194
20250308-135044,detecciones/deteccion_20250308-135044.png,bench,0.4086015522480011,214,293,638,478
20250308-135044,detecciones/deteccion_20250308-135044.png,airplane,0.25242722034454346,455,359,558,446
20250308-135044,detecciones/deteccion_20250308-135044.png,clock,0.8174450993537903,458,142,512,194
20250308-135044,detecciones/deteccion_20250308-135044.png,bench,0.40008753538131714,214,290,638,478
20250308-135044,detecciones/deteccion_20250308-135044.png,clock,0.8612497448921204,458,142,513,194
20250308-135044,detecciones/deteccion_20250308-135044.png,bench,0.32522058486938477,214,291,638,478
20250308-135044,detecciones/deteccion_20250308-135044.png,airplane,0.31880784034729004,456,363,560,448
20250308-135044,detecciones/deteccion_20250308-135044.png,clock,0.8087294697761536,458,141,514,194
20250308-135044,detecciones/deteccion_20250308-135044.png,bench,0.4679363965988159,213,289,638,480
20250308-135045,detecciones/deteccion_20250308-135045.png,clock,0.8762660622596741,458,141,515,194
20250308-135045,detecciones/deteccion_20250308-135045.png,bench,0.44144150614738464,212,294,638,480
20250308-135045,detecciones/deteccion_20250308-135045.png,airplane,0.2782936096191406,457,366,560,449
20250308-135045,detecciones/deteccion_20250308-135045.png,clock,0.6453008651733398,459,141,514,194
20250308-135045,detecciones/deteccion_20250308-135045.png,bench,0.3762644827365875,213,291,639,480
20250308-135045,detecciones/deteccion_20250308-135045.png,clock,0.8474962711334229,460,141,515,193
20250308-135045,detecciones/deteccion_20250308-135045.png,airplane,0.3720617890357971,458,366,563,449
20250308-135045,detecciones/deteccion_20250308-135045.png,bench,0.32088160514831543,213,290,638,477
20250308-135045,detecciones/deteccion_20250308-135045.png,clock,0.7524538040161133,460,140,516,193
20250308-135045,detecciones/deteccion_20250308-135045.png,bench,0.3588863015174866,212,287,638,479
20250308-135045,detecciones/deteccion_20250308-135045.png,clock,0.7691765427589417,460,140,516,193
20250308-135045,detecciones/deteccion_20250308-135045.png,airplane,0.3136298656463623,458,364,564,450
20250308-135045,detecciones/deteccion_20250308-135045.png,bench,0.31218498945236206,211,289,640,479
20250308-135045,detecciones/deteccion_20250308-135045.png,clock,0.8057286739349365,461,140,517,193
20250308-135045,detecciones/deteccion_20250308-135045.png,bench,0.36870622634887695,210,294,640,479
20250308-135045,detecciones/deteccion_20250308-135045.png,clock,0.7913836240768433,461,140,518,193
20250308-135045,detecciones/deteccion_20250308-135045.png,bench,0.3804536759853363,209,295,640,480
20250308-135046,detecciones/deteccion_20250308-135046.png,clock,0.7975945472717285,461,139,518,193
20250308-135046,detecciones/deteccion_20250308-135046.png,airplane,0.3414367437362671,459,366,567,453
20250308-135046,detecciones/deteccion_20250308-135046.png,airplane,0.3156554698944092,458,405,567,453
20250308-135046,detecciones/deteccion_20250308-135046.png,bench,0.27313095331192017,208,295,639,480
20250308-135046,detecciones/deteccion_20250308-135046.png,clock,0.7305107116699219,462,139,519,193
20250308-135046,detecciones/deteccion_20250308-135046.png,airplane,0.33038872480392456,460,406,568,454
20250308-135046,detecciones/deteccion_20250308-135046.png,bench,0.32413849234580994,208,291,638,480
20250308-135046,detecciones/deteccion_20250308-135046.png,airplane,0.2782303988933563,459,375,569,454
20250308-135046,detecciones/deteccion_20250308-135046.png,clock,0.8095525503158569,462,139,519,193
20250308-135046,detecciones/deteccion_20250308-135046.png,bench,0.30656513571739197,209,297,636,472
20250308-135046,detecciones/deteccion_20250308-135046.png,clock,0.8064988255500793,463,139,520,193
20250308-135046,detecciones/deteccion_20250308-135046.png,clock,0.853496789932251,463,138,521,192
20250308-135046,detecciones/deteccion_20250308-135046.png,clock,0.8315569162368774,464,138,521,192
20250308-135046,detecciones/deteccion_20250308-135046.png,dining table,0.3851712942123413,206,290,640,479
20250308-135046,detecciones/deteccion_20250308-135046.png,clock,0.8598937392234802,464,138,522,192
20250308-135047,detecciones/deteccion_20250308-135047.png,clock,0.809410572052002,465,137,522,192
20250308-135047,detecciones/deteccion_20250308-135047.png,dining table,0.30214810371398926,204,295,637,479
20250308-135047,detecciones/deteccion_20250308-135047.png,clock,0.8697851300239563,464,137,523,192
20250308-135047,detecciones/deteccion_20250308-135047.png,clock,0.7963616251945496,465,137,524,192
20250308-135047,detecciones/deteccion_20250308-135047.png,clock,0.8826190233230591,465,136,524,192
20250308-135047,detecciones/deteccion_20250308-135047.png,bed,0.31532880663871765,0,365,204,479
20250308-135047,detecciones/deteccion_20250308-135047.png,clock,0.862653374671936,466,136,525,192
20250308-135047,detecciones/deteccion_20250308-135047.png,bench,0.26731041073799133,202,295,638,476
20250308-135047,detecciones/deteccion_20250308-135047.png,clock,0.85104900598526,466,136,526,192
20250308-135047,detecciones/deteccion_20250308-135047.png,clock,0.8516016006469727,466,136,526,192
20250308-135048,detecciones/deteccion_20250308-135048.png,clock,0.8368817567825317,467,135,527,192
